directory	filename	size_bytes
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$I17U0NH.jpg	162
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$I2PEKMC.jpg	140
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$I4ZCD1B.jpg	152
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$I5MAMI3.jpg	146
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$I83DM6R.jpg	138
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$IAJL5ZT.jpg	154
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$IBD59C9.jpg	144
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$IEE8NRH.jpg	238
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$IFCA9JS.jpg	140
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$IHZ9Y9V.jpg	224
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$IIZ9S4O.jpg	238
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$IK3JNOB.jpg	148
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$ILBB8OW.jpeg	162
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$IQ3IU91.jpg	142
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$IQAEQBR.jpeg	146
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$IS1EFCA.jpeg	154
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$IVXBVO7.jpg	156
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$IW2RXV2.jpg	164
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$IZ2P10G.jpg	144
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$R17U0NH.jpg	1895678
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$R2PEKMC.jpg	136919
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$R4ZCD1B.jpg	65089
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$R5MAMI3.jpg	8949
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$R83DM6R.jpg	101334
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$RAJL5ZT.jpg	85449
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$RBD59C9.jpg	67969
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$REE8NRH.jpg	146286
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$RFCA9JS.jpg	52555
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$RHZ9Y9V.jpg	99816
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$RIZ9S4O.jpg	88646
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$RK3JNOB.jpg	4086
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$RLBB8OW.jpeg	7195
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$RQ3IU91.jpg	163014
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$RQAEQBR.jpeg	2431
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$RS1EFCA.jpeg	10985
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$RVXBVO7.jpg	133491
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$RW2RXV2.jpg	15006
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757	$RZ2P10G.jpg	26625
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757\$RMXPAAR	IMG-20250525-WA0013.jpg	160547
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757\$RMXPAAR	IMG-20250525-WA0014.jpg	147150
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757\$RMXPAAR	IMG-20250525-WA0015.jpg	158914
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757\$RMXPAAR	IMG-20250525-WA0016.jpg	191294
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757\$RMXPAAR	IMG-20250525-WA0017.jpg	166068
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757\$RMXPAAR	IMG-20250525-WA0018.jpg	180555
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757\$RMXPAAR	IMG-20250525-WA0019.jpg	153584
C:\$Recycle.Bin\S-1-5-21-1130040515-118901743-1539857752-26757\$RMXPAAR	IMG-20250525-WA0020.jpg	194784
C:\ops	G0423WhXoAAjngo.jpeg	112071
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\activity-badge\images	avatar.jpg	3021
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	accessibility_poster.jpg	55553
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	action_poster.jpg	60811
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	combine_poster.jpg	19804
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	compare_poster.jpg	27275
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	create_pdf_poster.jpg	92449
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	create_pdf_poster2x.jpg	189712
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	delete_poster.jpg	111930
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	delete_poster2x.jpg	227441
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	edit_pdf_poster.jpg	29606
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	edit_pdf_poster2x.jpg	74083
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	edit_pdf_poster_Exp.jpg	72566
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	edit_pdf_poster_Exp2x.jpg	162799
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	export_pdf_poster.jpg	91568
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	export_pdf_poster2x.jpg	187805
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	forms_poster.jpg	64737
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	index_poster.jpg	56731
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	insert_poster.jpg	105520
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	insert_poster2x.jpg	213743
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	javascript_poster.jpg	45931
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	measure_poster.jpg	85001
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	media_poster.jpg	66068
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	optimize_poster.jpg	24023
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	organize_poster.jpg	69214
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	protect_poster.jpg	23348
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	redact_poster.jpg	28095
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	review_poster.jpg	67235
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	rotate_poster.jpg	112678
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	rotate_poster2x.jpg	229958
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\ob-preview\images\themeless	scan_poster.jpg	30345
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource2\static\js\plugins\tracked-send\images\email\dummy	adobe-old-logo.jpg	35799
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099145.JPG	24759
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099147.JPG	24377
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099148.JPG	18258
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099150.JPG	21914
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099152.JPG	11694
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099154.JPG	6929
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099155.JPG	8826
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099156.JPG	13954
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099157.JPG	9671
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099160.JPG	15145
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099161.JPG	7154
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099162.JPG	19656
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099165.JPG	50490
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099166.JPG	64767
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099167.JPG	43949
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099168.JPG	20179
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099185.JPG	3282
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099186.JPG	16738
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099187.JPG	24528
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099188.JPG	9080
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099189.JPG	8076
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099190.JPG	43892
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0099191.JPG	62367
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0144773.JPG	40231
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0145168.JPG	33657
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0145212.JPG	61633
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0145272.JPG	49238
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0145361.JPG	21125
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0145373.JPG	17867
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0145669.JPG	31850
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0145707.JPG	36820
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0145810.JPG	36792
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0145879.JPG	35419
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0145895.JPG	33958
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0145904.JPG	39542
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0146142.JPG	46508
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0148309.JPG	43674
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0148757.JPG	67540
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0148798.JPG	38237
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0149018.JPG	27393
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0149118.JPG	64802
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0164153.JPG	46484
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0174952.JPG	24982
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0175361.JPG	46461
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0175428.JPG	14552
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0177257.JPG	45358
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0177806.JPG	55554
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0178348.JPG	36989
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0178459.JPG	29204
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0178460.JPG	26531
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0178523.JPG	24034
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0178632.JPG	23338
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0178639.JPG	32038
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0178932.JPG	35340
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0179963.JPG	32110
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0182689.JPG	16615
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0202045.JPG	42254
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0216112.JPG	42883
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0216153.JPG	21620
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0227419.JPG	35542
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0227558.JPG	58089
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0287641.JPG	35236
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0287642.JPG	17105
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0287643.JPG	16017
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0287644.JPG	17349
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0287645.JPG	36230
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0289430.JPG	11553
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0309480.JPG	10692
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0309567.JPG	21580
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0309585.JPG	39563
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0309598.JPG	33264
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0309664.JPG	43707
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0309705.JPG	19162
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0313896.JPG	37146
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0313965.JPG	42842
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0313970.JPG	33195
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0313974.JPG	47569
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0314068.JPG	16626
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0315580.JPG	19202
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0315612.JPG	16954
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0321179.JPG	9431
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0337280.JPG	12896
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0341328.JPG	10196
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0341344.JPG	11485
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0341439.JPG	19565
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0341447.JPG	19160
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0341448.JPG	21187
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0341455.JPG	29783
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0341475.JPG	43490
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0341499.JPG	16099
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0341534.JPG	8074
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0341551.JPG	23126
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0341554.JPG	28483
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0341557.JPG	27304
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0341559.JPG	26739
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0341561.JPG	42135
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0341634.JPG	7803
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0341636.JPG	13845
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0341645.JPG	8230
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0341653.JPG	15863
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0341654.JPG	15743
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0341738.JPG	20166
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0341742.JPG	18874
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382836.JPG	68572
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382925.JPG	118362
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382926.JPG	91948
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382927.JPG	129132
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382930.JPG	112698
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382931.JPG	122691
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382938.JPG	99539
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382939.JPG	109477
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382942.JPG	91450
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382944.JPG	81437
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382947.JPG	86812
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382948.JPG	109879
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382950.JPG	96466
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382952.JPG	96073
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382954.JPG	88703
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382955.JPG	90095
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382957.JPG	109037
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382958.JPG	103399
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382959.JPG	85898
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382960.JPG	107508
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382961.JPG	101060
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382962.JPG	114423
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382963.JPG	97774
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382965.JPG	113410
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382966.JPG	100488
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382967.JPG	93448
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382968.JPG	112479
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382969.JPG	96159
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0382970.JPG	88980
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0384862.JPG	102633
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0384885.JPG	97145
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0384888.JPG	81971
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0384895.JPG	55542
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0384900.JPG	71552
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0386120.JPG	30842
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0386267.JPG	43294
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0386270.JPG	15171
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0386485.JPG	14698
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0386764.JPG	26942
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0387337.JPG	51978
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0387578.JPG	27884
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0387591.JPG	39111
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0387604.JPG	47551
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0387882.JPG	39148
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0387895.JPG	32243
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	J0390072.JPG	13596
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH01046J.JPG	135611
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH01179J.JPG	41474
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH01213K.JPG	6334
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH01221K.JPG	7316
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH01239K.JPG	5988
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH01931J.JPG	39614
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH02028K.JPG	17694
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH02053J.JPG	27388
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH02069J.JPG	29335
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH02412K.JPG	3541
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH02567J.JPG	33945
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH02759J.JPG	41170
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH02810J.JPG	50647
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH02829J.JPG	62520
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH02897J.JPG	15429
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH03041I.JPG	30895
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH03143I.JPG	29776
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH03205I.JPG	41795
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH03224I.JPG	42053
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH03379I.JPG	11170
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH03380I.JPG	12831
C:\Program Files\Microsoft Office\root\CLIPART\PUB60COR	PH03425I.JPG	48558
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000139\assets\-1155757370	freImage1.jpeg	153683
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000139\assets\-1155757370	freImage2.jpeg	176749
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000139\assets\-1155757370	freRTLImage1.jpeg	152185
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000139\assets\-1155757370	freRTLImage2.jpeg	169652
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000139\assets\-1469252077	freImage1.jpeg	181590
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000139\assets\-1469252077	freImage2.jpeg	144040
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000139\assets\-1469252077	freRTLImage1.jpeg	181833
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000139\assets\-1469252077	freRTLImage2.jpeg	129885
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000139\assets\2062923479	FRENonProImage.jpeg	51920
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000139\assets\2062923479	FreUpdatedImage.jpg	137330
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000139\assets\_wordui\src\components\assets\HC	freImage1.jpeg	139676
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000139\assets\_wordui\src\components\assets\HC	freImage2.jpeg	160123
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000139\assets\_wordui\src\components\assets\HC	freRTLImage1.jpeg	168427
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000139\assets\_wordui\src\components\assets\HC	freRTLImage2.jpeg	151202
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000140\assets\2062923479	FRENonProImage.jpeg	51920
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000140\assets\2062923479	FreUpdatedImage.jpg	137330
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000140\assets\254127165	freImage1.jpeg	170467
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000140\assets\254127165	freImage2.jpeg	166172
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000140\assets\254127165	freRTLImage1.jpeg	171035
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000140\assets\254127165	freRTLImage2.jpeg	167430
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000140\assets\_xlui\src\components\assets\Dark	freImage1.jpeg	176586
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000140\assets\_xlui\src\components\assets\Dark	freImage2.jpeg	162814
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000140\assets\_xlui\src\components\assets\Dark	freRTLImage1.jpeg	176985
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000140\assets\_xlui\src\components\assets\Dark	freRTLImage2.jpeg	158895
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000140\assets\_xlui\src\components\assets\HC	freImage1.jpeg	198751
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000140\assets\_xlui\src\components\assets\HC	freImage2.jpeg	162065
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000140\assets\_xlui\src\components\assets\HC	freRTLImage1.jpeg	199198
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000140\assets\_xlui\src\components\assets\HC	freRTLImage2.jpeg	161758
C:\Program Files\Microsoft Office\root\Office16\sdxs\FA000000141\assets\-1455256454	freImage1.jpeg	174727
